Brand,Presto-X,,,,,,,,
Phone Number,402-952-2749,,,,,,,,
,,,,,,,,,
Zip Code,District,Name,Region,Brand,System,City,State,Population,New Res.
35176,94,Alabama Pest,17,Prestox,iRIS,Vandiver,AL,811,yes
35178,94,Alabama Pest,17,Prestox,iRIS,Vincent,AL,4042,yes
35179,94,Alabama Pest,17,Prestox,iRIS,Vinemont,AL,9601,yes
35181,94,Alabama Pest,17,Prestox,iRIS,Watson,AL,0,yes
35182,94,Alabama Pest,17,Prestox,iRIS,Wattsville,AL,0,yes
35183,94,Alabama Pest,17,Prestox,iRIS,Weogufka,AL,901,yes
35184,94,Alabama Pest,17,Prestox,iRIS,West Blocton,AL,5963,yes
35185,94,Alabama Pest,17,Prestox,iRIS,Westover,AL,0,yes
35186,94,Alabama Pest,17,Prestox,iRIS,Wilsonville,AL,5056,yes
35187,94,Alabama Pest,17,Prestox,iRIS,Wilton,AL,4,yes
35188,94,Alabama Pest,17,Prestox,iRIS,Woodstock,AL,3280,yes
35201,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35202,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35203,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,3106,yes
35212,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,12579,yes
35218,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,7065,yes
35219,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35220,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35221,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,4715,yes
35225,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35229,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,1195,yes
35230,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35231,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35232,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35235,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,18585,yes
35236,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35237,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35238,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35240,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35245,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35246,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35249,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35253,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35254,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,1284,yes
35255,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35259,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35260,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35261,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35263,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35266,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35270,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35277,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35278,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35279,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35280,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35281,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35282,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35283,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35285,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35286,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35287,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35288,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35289,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35290,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35291,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35292,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35293,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35294,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35295,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35296,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35297,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35298,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35299,94,Alabama Pest,17,Prestox,iRIS,Birmingham,AL,0,yes
35402,94,Alabama Pest,17,Prestox,iRIS,Tuscaloosa,AL,0,yes
35403,94,Alabama Pest,17,Prestox,iRIS,Tuscaloosa,AL,0,yes
35406,94,Alabama Pest,17,Prestox,iRIS,Tuscaloosa,AL,16727,yes
35407,94,Alabama Pest,17,Prestox,iRIS,Tuscaloosa,AL,0,yes
35440,94,Alabama Pest,17,Prestox,iRIS,Abernant,AL,0,yes
35441,94,Alabama Pest,17,Prestox,iRIS,Akron,AL,1000,yes
35443,94,Alabama Pest,17,Prestox,iRIS,Boligee,AL,2192,yes
35444,94,Alabama Pest,17,Prestox,iRIS,Brookwood,AL,4028,yes
35446,94,Alabama Pest,17,Prestox,iRIS,Buhl,AL,1912,yes
35447,94,Alabama Pest,17,Prestox,iRIS,Carrollton,AL,3110,yes
35448,94,Alabama Pest,17,Prestox,iRIS,Clinton,AL,0,yes
35449,94,Alabama Pest,17,Prestox,iRIS,Coaling,AL,0,yes
35452,94,Alabama Pest,17,Prestox,iRIS,Coker,AL,3275,yes
35456,94,Alabama Pest,17,Prestox,iRIS,Duncanville,AL,3437,yes
35457,94,Alabama Pest,17,Prestox,iRIS,Echola,AL,36,yes
35462,94,Alabama Pest,17,Prestox,iRIS,Eutaw,AL,4462,yes
35463,94,Alabama Pest,17,Prestox,iRIS,Fosters,AL,1341,yes
35464,94,Alabama Pest,17,Prestox,iRIS,Gainesville,AL,691,yes
35468,94,Alabama Pest,17,Prestox,iRIS,Kellerman,AL,0,yes
35469,94,Alabama Pest,17,Prestox,iRIS,Knoxville,AL,199,yes
35470,94,Alabama Pest,17,Prestox,iRIS,Livingston,AL,4939,yes
35473,94,Alabama Pest,17,Prestox,iRIS,Northport,AL,15993,yes
35474,94,Alabama Pest,17,Prestox,iRIS,Moundville,AL,6717,yes
35477,94,Alabama Pest,17,Prestox,iRIS,Panola,AL,210,yes
35478,94,Alabama Pest,17,Prestox,iRIS,Peterson,AL,0,yes
35480,94,Alabama Pest,17,Prestox,iRIS,Ralph,AL,1237,yes
35481,94,Alabama Pest,17,Prestox,iRIS,Reform,AL,3611,yes
35482,94,Alabama Pest,17,Prestox,iRIS,Samantha,AL,0,yes
35485,94,Alabama Pest,17,Prestox,iRIS,Tuscaloosa,AL,0,yes
35486,94,Alabama Pest,17,Prestox,iRIS,Tuscaloosa,AL,0,yes
35490,94,Alabama Pest,17,Prestox,iRIS,Vance,AL,4188,yes
35491,94,Alabama Pest,17,Prestox,iRIS,West Greene,AL,0,yes
35502,94,Alabama Pest,17,Prestox,iRIS,Jasper,AL,0,yes
35503,94,Alabama Pest,17,Prestox,iRIS,Jasper,AL,8574,yes
35540,94,Alabama Pest,17,Prestox,iRIS,Addison,AL,2319,yes
35541,94,Alabama Pest,17,Prestox,iRIS,Arley,AL,3305,yes
35542,94,Alabama Pest,17,Prestox,iRIS,Bankston,AL,1218,yes
35543,94,Alabama Pest,17,Prestox,iRIS,Bear Creek,AL,1374,yes
35544,94,Alabama Pest,17,Prestox,iRIS,Beaverton,AL,643,yes
35545,94,Alabama Pest,17,Prestox,iRIS,Belk,AL,86,yes
35548,94,Alabama Pest,17,Prestox,iRIS,Brilliant,AL,1762,yes
35549,94,Alabama Pest,17,Prestox,iRIS,Carbon Hill,AL,4345,yes
35550,94,Alabama Pest,17,Prestox,iRIS,Cordova,AL,5579,yes
35551,94,Alabama Pest,17,Prestox,iRIS,Delmar,AL,0,yes
35552,94,Alabama Pest,17,Prestox,iRIS,Detroit,AL,867,yes
35553,94,Alabama Pest,17,Prestox,iRIS,Double Springs,AL,4356,yes
35554,94,Alabama Pest,17,Prestox,iRIS,Eldridge,AL,991,yes
35555,94,Alabama Pest,17,Prestox,iRIS,Fayette,AL,9695,yes
35559,94,Alabama Pest,17,Prestox,iRIS,Glen Allen,AL,18,yes
35560,94,Alabama Pest,17,Prestox,iRIS,Goodsprings,AL,0,yes
35563,94,Alabama Pest,17,Prestox,iRIS,Guin,AL,4871,yes
35564,94,Alabama Pest,17,Prestox,iRIS,Hackleburg,AL,2078,yes
35565,94,Alabama Pest,17,Prestox,iRIS,Haleyville,AL,13166,yes
35570,94,Alabama Pest,17,Prestox,iRIS,Hamilton,AL,11606,yes
35571,94,Alabama Pest,17,Prestox,iRIS,Hodges,AL,753,yes
35572,94,Alabama Pest,17,Prestox,iRIS,Houston,AL,1215,yes
35573,94,Alabama Pest,17,Prestox,iRIS,Kansas,AL,0,yes
35574,94,Alabama Pest,17,Prestox,iRIS,Kennedy,AL,1480,yes
35575,94,Alabama Pest,17,Prestox,iRIS,Lynn,AL,976,yes
35576,94,Alabama Pest,17,Prestox,iRIS,Millport,AL,2906,yes
35577,94,Alabama Pest,17,Prestox,iRIS,Natural Bridge,AL,47,yes
35578,94,Alabama Pest,17,Prestox,iRIS,Nauvoo,AL,5969,yes
35579,94,Alabama Pest,17,Prestox,iRIS,Oakman,AL,3244,yes
35580,94,Alabama Pest,17,Prestox,iRIS,Parrish,AL,4016,yes
35581,94,Alabama Pest,17,Prestox,iRIS,Phil Campbell,AL,4989,yes
35584,94,Alabama Pest,17,Prestox,iRIS,Sipsey,AL,399,yes
35585,94,Alabama Pest,17,Prestox,iRIS,Spruce Pine,AL,1479,yes
35586,94,Alabama Pest,17,Prestox,iRIS,Sulligent,AL,4068,yes
35587,94,Alabama Pest,17,Prestox,iRIS,Townley,AL,1230,yes
35592,94,Alabama Pest,17,Prestox,iRIS,Vernon,AL,5059,yes
35593,94,Alabama Pest,17,Prestox,iRIS,Vina,AL,1847,yes
35609,94,Alabama Pest,17,Prestox,iRIS,Decatur,AL,0,yes
35610,94,Alabama Pest,17,Prestox,iRIS,Anderson,AL,2133,yes
35612,94,Alabama Pest,17,Prestox,iRIS,Athens,AL,0,yes
35613,94,Alabama Pest,17,Prestox,iRIS,Athens,AL,23820,yes
35614,94,Alabama Pest,17,Prestox,iRIS,Athens,AL,8673,yes
35615,94,Alabama Pest,17,Prestox,iRIS,Belle Mina,AL,180,yes
35617,94,Alabama Pest,17,Prestox,iRIS,Cloverdale,AL,0,yes
35619,94,Alabama Pest,17,Prestox,iRIS,Danville,AL,4374,yes
35620,94,Alabama Pest,17,Prestox,iRIS,Elkmont,AL,8749,yes
35621,94,Alabama Pest,17,Prestox,iRIS,Eva,AL,3297,yes
35622,94,Alabama Pest,17,Prestox,iRIS,Falkville,AL,7488,yes
35631,94,Alabama Pest,17,Prestox,iRIS,Florence,AL,0,yes
35632,94,Alabama Pest,17,Prestox,iRIS,Florence,AL,0,yes
35634,94,Alabama Pest,17,Prestox,iRIS,Florence,AL,9317,yes
35643,94,Alabama Pest,17,Prestox,iRIS,Hillsboro,AL,3086,yes
35645,94,Alabama Pest,17,Prestox,iRIS,Killen,AL,13992,yes
35646,94,Alabama Pest,17,Prestox,iRIS,Leighton,AL,4317,yes
35647,94,Alabama Pest,17,Prestox,iRIS,Lester,AL,874,yes
35648,94,Alabama Pest,17,Prestox,iRIS,Lexington,AL,3067,yes
35649,94,Alabama Pest,17,Prestox,iRIS,Mooresville,AL,113,yes
35651,94,Alabama Pest,17,Prestox,iRIS,Mount Hope,AL,1512,yes
35652,94,Alabama Pest,17,Prestox,iRIS,Rogersville,AL,8338,yes
35654,94,Alabama Pest,17,Prestox,iRIS,Russellville,AL,8174,yes
35662,94,Alabama Pest,17,Prestox,iRIS,Muscle Shoals,AL,0,yes
35670,94,Alabama Pest,17,Prestox,iRIS,Somerville,AL,6720,yes
35671,94,Alabama Pest,17,Prestox,iRIS,Tanner,AL,2018,yes
35672,94,Alabama Pest,17,Prestox,iRIS,Town Creek,AL,6104,yes
35673,94,Alabama Pest,17,Prestox,iRIS,Trinity,AL,7365,yes
35677,94,Alabama Pest,17,Prestox,iRIS,Waterloo,AL,1445,yes
35699,94,Alabama Pest,17,Prestox,iRIS,Decatur,AL,0,yes
35739,94,Alabama Pest,17,Prestox,iRIS,Ardmore,AL,5458,yes
35740,94,Alabama Pest,17,Prestox,iRIS,Bridgeport,AL,3413,yes
35741,94,Alabama Pest,17,Prestox,iRIS,Brownsboro,AL,2950,yes
35742,94,Alabama Pest,17,Prestox,iRIS,Capshaw,AL,0,yes
35744,94,Alabama Pest,17,Prestox,iRIS,Dutton,AL,2466,yes
35745,94,Alabama Pest,17,Prestox,iRIS,Estillfork,AL,216,yes
35746,94,Alabama Pest,17,Prestox,iRIS,Fackler,AL,697,yes
35747,94,Alabama Pest,17,Prestox,iRIS,Grant,AL,5571,yes
35748,94,Alabama Pest,17,Prestox,iRIS,Gurley,AL,6719,yes
35749,94,Alabama Pest,17,Prestox,iRIS,Harvest,AL,21063,yes
35751,94,Alabama Pest,17,Prestox,iRIS,Hollytree,AL,193,yes
35752,94,Alabama Pest,17,Prestox,iRIS,Hollywood,AL,2876,yes
35755,94,Alabama Pest,17,Prestox,iRIS,Langston,AL,619,yes
35756,94,Alabama Pest,17,Prestox,iRIS,Madison,AL,12582,yes
35757,94,Alabama Pest,17,Prestox,iRIS,Madison,AL,15036,yes
35760,94,Alabama Pest,17,Prestox,iRIS,New Hope,AL,4762,yes
35761,94,Alabama Pest,17,Prestox,iRIS,New Market,AL,12087,yes
35762,94,Alabama Pest,17,Prestox,iRIS,Normal,AL,0,yes
35764,94,Alabama Pest,17,Prestox,iRIS,Paint Rock,AL,741,yes
35765,94,Alabama Pest,17,Prestox,iRIS,Pisgah,AL,3342,yes
35766,94,Alabama Pest,17,Prestox,iRIS,Princeton,AL,132,yes
35767,94,Alabama Pest,17,Prestox,iRIS,Ryland,AL,0,yes
35771,94,Alabama Pest,17,Prestox,iRIS,Section,AL,3851,yes
35773,94,Alabama Pest,17,Prestox,iRIS,Toney,AL,12497,yes
35774,94,Alabama Pest,17,Prestox,iRIS,Trenton,AL,126,yes
35775,94,Alabama Pest,17,Prestox,iRIS,Valhermoso Springs,AL,507,yes
35776,94,Alabama Pest,17,Prestox,iRIS,Woodville,AL,3895,yes
35803,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,26645,yes
35807,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35808,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,1592,yes
35809,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35812,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35813,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35814,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35815,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35824,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,7208,yes
35893,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35894,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35895,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35896,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,677,yes
35897,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35898,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35899,94,Alabama Pest,17,Prestox,iRIS,Huntsville,AL,0,yes
35902,94,Alabama Pest,17,Prestox,iRIS,Gadsden,AL,0,yes
35907,94,Alabama Pest,17,Prestox,iRIS,Gadsden,AL,8422,yes
35953,94,Alabama Pest,17,Prestox,iRIS,Ashville,AL,7602,yes
35956,94,Alabama Pest,17,Prestox,iRIS,Boaz,AL,9144,yes
35958,94,Alabama Pest,17,Prestox,iRIS,Bryant,AL,3239,yes
35961,94,Alabama Pest,17,Prestox,iRIS,Collinsville,AL,7041,yes
35963,94,Alabama Pest,17,Prestox,iRIS,Dawson,AL,1284,yes
35964,94,Alabama Pest,17,Prestox,iRIS,Douglas,AL,0,yes
35966,94,Alabama Pest,17,Prestox,iRIS,Flat Rock,AL,3896,yes
35968,94,Alabama Pest,17,Prestox,iRIS,Fort Payne,AL,4410,yes
35971,94,Alabama Pest,17,Prestox,iRIS,Fyffe,AL,5280,yes
35972,94,Alabama Pest,17,Prestox,iRIS,Gallant,AL,1300,yes
35973,94,Alabama Pest,17,Prestox,iRIS,Gaylesville,AL,2925,yes
35974,94,Alabama Pest,17,Prestox,iRIS,Geraldine,AL,1384,yes
35975,94,Alabama Pest,17,Prestox,iRIS,Groveoak,AL,580,yes
35978,94,Alabama Pest,17,Prestox,iRIS,Henagar,AL,5574,yes
35979,94,Alabama Pest,17,Prestox,iRIS,Higdon,AL,1279,yes
35980,94,Alabama Pest,17,Prestox,iRIS,Horton,AL,4820,yes
35981,94,Alabama Pest,17,Prestox,iRIS,Ider,AL,1903,yes
35983,94,Alabama Pest,17,Prestox,iRIS,Leesburg,AL,3534,yes
35984,94,Alabama Pest,17,Prestox,iRIS,Mentone,AL,1752,yes
35987,94,Alabama Pest,17,Prestox,iRIS,Steele,AL,2702,yes
35988,94,Alabama Pest,17,Prestox,iRIS,Sylvania,AL,2103,yes
35990,94,Alabama Pest,17,Prestox,iRIS,Walnut Grove,AL,164,yes
36003,94,Alabama Pest,17,Prestox,iRIS,Autaugaville,AL,1763,yes
36005,94,Alabama Pest,17,Prestox,iRIS,Banks,AL,1680,yes
36006,94,Alabama Pest,17,Prestox,iRIS,Billingsley,AL,1342,yes
36008,94,Alabama Pest,17,Prestox,iRIS,Booth,AL,0,yes
36009,94,Alabama Pest,17,Prestox,iRIS,Brantley,AL,2357,yes
36013,94,Alabama Pest,17,Prestox,iRIS,Cecil,AL,488,yes
36015,94,Alabama Pest,17,Prestox,iRIS,Chapman,AL,0,yes
36016,94,Alabama Pest,17,Prestox,iRIS,Clayton,AL,4853,yes
36017,94,Alabama Pest,17,Prestox,iRIS,Clio,AL,2861,yes
36020,94,Alabama Pest,17,Prestox,iRIS,Coosada,AL,1047,yes
36022,94,Alabama Pest,17,Prestox,iRIS,Deatsville,AL,11615,yes
36023,94,Alabama Pest,17,Prestox,iRIS,East Tallassee,AL,0,yes
36024,94,Alabama Pest,17,Prestox,iRIS,Eclectic,AL,5083,yes
36025,94,Alabama Pest,17,Prestox,iRIS,Elmore,AL,7110,yes
36026,94,Alabama Pest,17,Prestox,iRIS,Equality,AL,962,yes
36028,94,Alabama Pest,17,Prestox,iRIS,Dozier,AL,1811,yes
36030,94,Alabama Pest,17,Prestox,iRIS,Forest Home,AL,352,yes
36032,94,Alabama Pest,17,Prestox,iRIS,Fort Deposit,AL,2405,yes
36033,94,Alabama Pest,17,Prestox,iRIS,Georgiana,AL,4132,yes
36034,94,Alabama Pest,17,Prestox,iRIS,Glenwood,AL,589,yes
36035,94,Alabama Pest,17,Prestox,iRIS,Goshen,AL,1729,yes
36036,94,Alabama Pest,17,Prestox,iRIS,Grady,AL,1867,yes
36038,94,Alabama Pest,17,Prestox,iRIS,Gantt,AL,49,yes
36040,94,Alabama Pest,17,Prestox,iRIS,Hayneville,AL,3530,yes
36041,94,Alabama Pest,17,Prestox,iRIS,Highland Home,AL,1436,yes
36042,94,Alabama Pest,17,Prestox,iRIS,Honoraville,AL,1806,yes
36045,94,Alabama Pest,17,Prestox,iRIS,Kent,AL,0,yes
36046,94,Alabama Pest,17,Prestox,iRIS,Lapine,AL,1363,yes
36047,94,Alabama Pest,17,Prestox,iRIS,Letohatchee,AL,1162,yes
36048,94,Alabama Pest,17,Prestox,iRIS,Louisville,AL,1430,yes
36051,94,Alabama Pest,17,Prestox,iRIS,Marbury,AL,2154,yes
36052,94,Alabama Pest,17,Prestox,iRIS,Mathews,AL,297,yes
36053,94,Alabama Pest,17,Prestox,iRIS,Midway,AL,2098,yes
36057,94,Alabama Pest,17,Prestox,iRIS,Mount Meigs,AL,0,yes
36061,94,Alabama Pest,17,Prestox,iRIS,Perote,AL,0,yes
36062,94,Alabama Pest,17,Prestox,iRIS,Petrey,AL,0,yes
36065,94,Alabama Pest,17,Prestox,iRIS,Pine Level,AL,0,yes
36068,94,Alabama Pest,17,Prestox,iRIS,Prattville,AL,0,yes
36069,94,Alabama Pest,17,Prestox,iRIS,Ramer,AL,1863,yes
36071,94,Alabama Pest,17,Prestox,iRIS,Rutledge,AL,664,yes
36072,94,Alabama Pest,17,Prestox,iRIS,Eufaula,AL,0,yes
36080,94,Alabama Pest,17,Prestox,iRIS,Titus,AL,2574,yes
36082,94,Alabama Pest,17,Prestox,iRIS,Troy,AL,1274,yes
36089,94,Alabama Pest,17,Prestox,iRIS,Union Springs,AL,7533,yes
36091,94,Alabama Pest,17,Prestox,iRIS,Verbena,AL,3323,yes
36093,94,Alabama Pest,17,Prestox,iRIS,Wetumpka,AL,10986,yes
36101,94,Alabama Pest,17,Prestox,iRIS,Montgomery,AL,0,yes
36102,94,Alabama Pest,17,Prestox,iRIS,Montgomery,AL,0,yes
36103,94,Alabama Pest,17,Prestox,iRIS,Montgomery,AL,0,yes
