48051,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,New Baltimore,MI,17741,yes
48054,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,East China,MI,7205,yes
48059,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Fort Gratiot,MI,15008,yes
48060,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Port Huron,MI,39830,yes
48061,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Port Huron,MI,0,yes
48062,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Richmond,MI,9539,yes
48063,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Columbus,MI,4006,yes
48064,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Casco,MI,4058,yes
48065,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Romeo,MI,11041,yes
48066,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Roseville,MI,47678,yes
48067,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Royal Oak,MI,25017,yes
48068,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Royal Oak,MI,0,yes
48069,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Pleasant Ridge,MI,2562,yes
48070,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Huntington Woods,MI,6330,yes
48071,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Madison Heights,MI,30168,yes
48072,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Berkley,MI,15239,yes
48073,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Royal Oak,MI,33832,yes
48074,267,Guardian Pest Avengers,19,Eradico,iRIS,Smiths Creek,MI,9179,yes
48075,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Southfield,MI,21651,yes
48076,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Southfield,MI,25825,yes
48079,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Saint Clair,MI,12122,yes
48080,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Saint Clair Shores,MI,22386,yes
48081,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Saint Clair Shores,MI,20867,yes
48082,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Saint Clair Shores,MI,16626,yes
48083,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Troy,MI,23002,yes
48084,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Troy,MI,15655,yes
48085,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Troy,MI,24963,yes
48086,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Southfield,MI,0,yes
48088,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Warren,MI,22255,yes
48089,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Warren,MI,30923,yes
48090,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Warren,MI,0,yes
48091,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Warren,MI,31074,yes
48092,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Warren,MI,26946,yes
48093,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Warren,MI,23871,yes
48094,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Washington,MI,18807,yes
48095,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Washington,MI,5327,yes
48096,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ray,MI,3953,yes
48097,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Yale,MI,5197,yes
48098,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Troy,MI,19362,yes
48099,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Troy,MI,0,yes
48101,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Allen Park,MI,27519,yes
48103,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ann Arbor,MI,54120,yes
48104,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ann Arbor,MI,41352,yes
48105,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ann Arbor,MI,35754,yes
48106,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ann Arbor,MI,0,yes
48107,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ann Arbor,MI,0,yes
48108,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ann Arbor,MI,26457,yes
48109,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ann Arbor,MI,5435,yes
48110,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Azalia,MI,0,yes
48111,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Belleville,MI,41560,yes
48112,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Belleville,MI,0,yes
48113,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ann Arbor,MI,0,yes
48114,242,Lansing - Eradico Pest,19,Eradico,iRIS,Brighton,MI,20756,yes
48115,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Bridgewater,MI,0,yes
48116,242,Lansing - Eradico Pest,19,Eradico,iRIS,Brighton,MI,27156,yes
48117,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Carleton,MI,9847,yes
48118,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Chelsea,MI,12755,yes
48120,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Dearborn,MI,7516,yes
48121,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Dearborn,MI,0,yes
48122,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Melvindale,MI,10437,yes
48123,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Dearborn,MI,0,yes
48124,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Dearborn,MI,29575,yes
48125,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Dearborn Heights,MI,20344,yes
48126,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Dearborn,MI,47789,yes
48127,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Dearborn Heights,MI,35985,yes
48128,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Dearborn,MI,10640,yes
48130,242,Lansing - Eradico Pest,19,Eradico,iRIS,Dexter,MI,15554,yes
48131,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Dundee,MI,6733,yes
48133,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Erie,MI,5860,yes
48134,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Flat Rock,MI,21223,yes
48135,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Garden City,MI,27001,yes
48136,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Garden City,MI,0,yes
48137,242,Lansing - Eradico Pest,19,Eradico,iRIS,Gregory,MI,5249,yes
48138,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Grosse Ile,MI,10161,yes
48139,242,Lansing - Eradico Pest,19,Eradico,iRIS,Hamburg,MI,140,yes
48140,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ida,MI,3425,yes
48141,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Inkster,MI,24738,yes
48143,242,Lansing - Eradico Pest,19,Eradico,iRIS,Lakeland,MI,0,yes
48144,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Lambertville,MI,9649,yes
48145,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,La Salle,MI,3385,yes
48146,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Lincoln Park,MI,37037,yes
48150,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Livonia,MI,25905,yes
48151,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Livonia,MI,0,yes
48152,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Livonia,MI,31172,yes
48153,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Livonia,MI,0,yes
48154,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Livonia,MI,37772,yes
48157,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Luna Pier,MI,1395,yes
48158,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Manchester,MI,7562,yes
48159,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Maybee,MI,2505,yes
48160,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Milan,MI,13375,yes
48161,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Monroe,MI,26469,yes
48162,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Monroe,MI,28300,yes
48164,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,New Boston,MI,8720,yes
48165,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,New Hudson,MI,6799,yes
48166,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Newport,MI,11480,yes
48167,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Northville,MI,21982,yes
48168,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Northville,MI,21798,yes
48169,242,Lansing - Eradico Pest,19,Eradico,iRIS,Pinckney,MI,21047,yes
48170,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Plymouth,MI,39352,yes
48173,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Rockwood,MI,12481,yes
48174,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Romulus,MI,31267,yes
48175,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Salem,MI,0,yes
48176,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Saline,MI,22433,yes
48177,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Samaria,MI,271,yes
48178,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,South Lyon,MI,32362,yes
48179,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,South Rockwood,MI,3763,yes
48180,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Taylor,MI,61716,yes
48183,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Trenton,MI,42374,yes
48184,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Wayne,MI,17143,yes
48185,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Westland,MI,48027,yes
48186,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Westland,MI,34199,yes
48187,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Canton,MI,48278,yes
48188,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Canton,MI,41373,yes
48189,242,Lansing - Eradico Pest,19,Eradico,iRIS,Whitmore Lake,MI,13865,yes
48190,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Whittaker,MI,72,yes
48191,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Willis,MI,4093,yes
48192,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Wyandotte,MI,25225,yes
48193,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Riverview,MI,15288,yes
48195,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Southgate,MI,29355,yes
48197,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ypsilanti,MI,66915,yes
48198,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ypsilanti,MI,38191,yes
48201,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,14045,yes
48202,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,16762,yes
48203,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Highland Park,MI,23498,yes
48204,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,25096,yes
48205,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,35925,yes
48206,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,18049,yes
48207,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,21832,yes
48208,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,9180,yes
48209,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,32879,yes
48210,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,30948,yes
48211,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,6536,yes
48212,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Hamtramck,MI,38133,yes
48213,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,24137,yes
48214,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,21805,yes
48215,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,12180,yes
48216,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,5600,yes
48217,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,7252,yes
48218,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,River Rouge,MI,7609,yes
48219,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,49326,yes
48220,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ferndale,MI,22646,yes
48221,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,39611,yes
48222,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48223,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,24323,yes
48224,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,42361,yes
48225,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Harper Woods,MI,14294,yes
48226,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,6406,yes
48227,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,41571,yes
48228,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,52342,yes
48229,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Ecorse,MI,9388,yes
48230,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Grosse Pointe,MI,16532,yes
48231,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48232,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48233,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48234,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,34083,yes
48235,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,45101,yes
48236,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Grosse Pointe,MI,29968,yes
48237,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Oak Park,MI,29751,yes
48238,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,29181,yes
48239,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Redford,MI,35711,yes
48240,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Redford,MI,17568,yes
48242,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48243,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48244,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48255,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48260,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48264,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48265,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48266,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48267,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48268,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48269,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48272,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48275,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48277,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48278,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48279,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48288,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Detroit,MI,0,yes
48301,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Bloomfield Hills,MI,14572,yes
48302,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Bloomfield Hills,MI,15203,yes
48303,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Bloomfield Hills,MI,0,yes
48304,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Bloomfield Hills,MI,16687,yes
48306,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Rochester,MI,27936,yes
48307,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Rochester,MI,43014,yes
48308,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Rochester,MI,0,yes
48309,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Rochester,MI,28999,yes
48310,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Sterling Heights,MI,43944,yes
48311,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Sterling Heights,MI,0,yes
48312,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Sterling Heights,MI,33491,yes
48313,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Sterling Heights,MI,33594,yes
48314,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Sterling Heights,MI,20610,yes
48315,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Utica,MI,27248,yes
48316,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Utica,MI,27020,yes
48317,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Utica,MI,27435,yes
48318,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Utica,MI,0,yes
48320,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Keego Harbor,MI,4596,yes
48321,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Auburn Hills,MI,0,yes
48322,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,West Bloomfield,MI,32766,yes
48323,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,West Bloomfield,MI,17661,yes
48324,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,West Bloomfield,MI,17235,yes
48325,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,West Bloomfield,MI,0,yes
48326,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Auburn Hills,MI,21115,yes
48327,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Waterford,MI,21824,yes
48328,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Waterford,MI,26011,yes
48329,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Waterford,MI,25338,yes
48330,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Drayton Plains,MI,0,yes
48331,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Farmington,MI,21220,yes
48332,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Farmington,MI,0,yes
48333,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Farmington,MI,0,yes
48334,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Farmington,MI,18867,yes
48335,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Farmington,MI,22486,yes
48336,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Farmington,MI,26716,yes
48340,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Pontiac,MI,25862,yes
48341,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Pontiac,MI,17350,yes
48342,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Pontiac,MI,17060,yes
48343,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Pontiac,MI,0,yes
48346,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Clarkston,MI,23009,yes
48347,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Clarkston,MI,0,yes
48348,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Clarkston,MI,23017,yes
48350,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Davisburg,MI,7420,yes
48353,242,Lansing - Eradico Pest,19,Eradico,iRIS,Hartland,MI,6372,yes
48356,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Highland,MI,8585,yes
48357,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Highland,MI,8414,yes
48359,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Lake Orion,MI,9128,yes
48360,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Lake Orion,MI,11847,yes
48361,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Lake Orion,MI,0,yes
48362,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Lake Orion,MI,16073,yes
48363,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Oakland,MI,5772,yes
48366,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Lakeville,MI,0,yes
48367,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Leonard,MI,4397,yes
48370,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Oxford,MI,2130,yes
48371,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Oxford,MI,23905,yes
48374,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Novi,MI,15386,yes
48375,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Novi,MI,23211,yes
48376,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Novi,MI,0,yes
48377,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Novi,MI,15702,yes
48380,242,Lansing - Eradico Pest,19,Eradico,iRIS,Milford,MI,7175,yes
48381,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Milford,MI,13315,yes
48382,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Commerce Township,MI,22596,yes
48383,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,White Lake,MI,13414,yes
48386,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,White Lake,MI,17489,yes
48387,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Union Lake,MI,0,yes
48390,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Walled Lake,MI,23484,yes
48391,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Walled Lake,MI,0,yes
48393,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Wixom,MI,16750,yes
48397,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Warren,MI,0,yes
48401,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Applegate,MI,1628,yes
48410,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Argyle,MI,0,yes
48411,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Atlas,MI,90,yes
48412,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Attica,MI,5637,yes
48413,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Bad Axe,MI,7296,yes
48414,242,Lansing - Eradico Pest,19,Eradico,iRIS,Bancroft,MI,2841,yes
48415,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Birch Run,MI,9265,yes
48416,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Brown City,MI,4884,yes
48417,239,Detroit Metro - Eradico Pest,19,Eradico,iRIS,Burt,MI,2755,yes
48418,242,Lansing - Eradico Pest,19,Eradico,iRIS,Byron,MI,4039,yes
