"1012902","McGrath","McGrath,Alaska,United States","21132","US","City","Active"
"1012903","Metlakatla","Metlakatla,Alaska,United States","21132","US","City","Active"
"1012904","Mountain Village","Mountain Village,Alaska,United States","21132","US","City","Active"
"1012905","Nikiski","Nikiski,Alaska,United States","21132","US","City","Active"
"1012906","Nome","Nome,Nome,Alaska,United States","21132","US","City","Active"
"1012907","North Pole","North Pole,Alaska,United States","21132","US","City","Active"
"1012908","Palmer","Palmer,Alaska,United States","21132","US","City","Active"
"1012909","Pelican","Pelican,Alaska,United States","21132","US","City","Active"
"1012910","Petersburg","Petersburg,Alaska,United States","21132","US","City","Active"
"1012911","Port Lions","Port Lions,Alaska,United States","21132","US","City","Active"
"1012912","Seward","Seward,Alaska,United States","21132","US","City","Active"
"1012913","Sitka","Sitka,Sitka,Alaska,United States","21132","US","City","Active"
"1012914","Skagway","Skagway,Alaska,United States","21132","US","City","Active"
"1012915","Soldotna","Soldotna,Alaska,United States","21132","US","City","Active"
"1012916","Saint Paul Island","Saint Paul Island,Alaska,United States","21132","US","Municipality","Active"
"1012917","Tanacross","Tanacross,Alaska,United States","21132","US","City","Active"
"1012918","Thorne Bay","Thorne Bay,Alaska,United States","21132","US","City","Active"
"1012919","Tok","Tok,Alaska,United States","21132","US","City","Active"
"1012920","Tununak","Tununak,Alaska,United States","21132","US","City","Active"
"1012921","Unalaska","Unalaska,Alaska,United States","21132","US","City","Active"
"1012922","Valdez","Valdez,Alaska,United States","21132","US","City","Active"
"1012923","Wasilla","Wasilla,Alaska,United States","21132","US","City","Active"
"1012924","Whittier","Whittier,Alaska,United States","21132","US","City","Active"
"1012925","Wrangell","Wrangell,Alaska,United States","21132","US","City","Active"
"1012926","Yakutat","Yakutat,Yakutat,Alaska,United States","21132","US","City","Active"
"1012927","Abbeville","Abbeville,Alabama,United States","21133","US","City","Active"
"1012928","Adamsville","Adamsville,Alabama,United States","21133","US","City","Active"
"1012929","Addison","Addison,Alabama,United States","21133","US","City","Active"
"1012930","Adger","Adger,Alabama,United States","21133","US","City","Active"
"1012931","Alabaster","Alabaster,Alabama,United States","21133","US","City","Active"
"1012932","Albertville","Albertville,Alabama,United States","21133","US","City","Active"
"1012934","Alexandria","Alexandria,Alabama,United States","21133","US","City","Active"
"1012936","Alpine","Alpine,Alabama,United States","21133","US","City","Active"
"1012937","Andalusia","Andalusia,Alabama,United States","21133","US","City","Active"
"1012939","Arab","Arab,Alabama,United States","21133","US","City","Active"
"1012940","Arlington","Arlington,Alabama,United States","21133","US","City","Active"
"1012941","Ashford","Ashford,Alabama,United States","21133","US","City","Active"
"1012942","Ashland","Ashland,Alabama,United States","21133","US","City","Active"
"1012943","Ashville","Ashville,Alabama,United States","21133","US","City","Active"
"1012946","Attalla","Attalla,Alabama,United States","21133","US","City","Active"
"1012947","Auburn","Auburn,Alabama,United States","21133","US","City","Active"
"1012948","Auburn University","Auburn University,Lee County,Alabama,United States","21133","US","University","Active"
"1012949","Autaugaville","Autaugaville,Alabama,United States","21133","US","City","Active"
"1012950","Axis","Axis,Alabama,United States","21133","US","City","Active"
"1012951","Bay Minette","Bay Minette,Alabama,United States","21133","US","City","Active"
"1012952","Berry","Berry,Alabama,United States","21133","US","City","Active"
"1012955","Blountsville","Blountsville,Alabama,United States","21133","US","City","Active"
"1012956","Boaz","Boaz,Alabama,United States","21133","US","City","Active"
"1012957","Bremen","Bremen,Alabama,United States","21133","US","City","Active"
"1012958","Brewton","Brewton,Alabama,United States","21133","US","City","Active"
"1012959","Brookwood","Brookwood,Alabama,United States","21133","US","City","Active"
"1012960","Brownsboro","Brownsboro,Alabama,United States","21133","US","City","Active"
"1012961","Bucks","Bucks,Alabama,United States","21133","US","City","Active"
"1012962","Buhl","Buhl,Alabama,United States","21133","US","City","Active"
"1012963","Butler","Butler,Alabama,United States","21133","US","City","Active"
"1012964","Calera","Calera,Alabama,United States","21133","US","City","Active"
"1012965","Calhoun County","Calhoun County,Alabama,United States","21133","US","County","Active"
"1012966","Camden","Camden,Alabama,United States","21133","US","City","Active"
"1012967","Carrollton","Carrollton,Alabama,United States","21133","US","City","Active"
"1012968","Centre","Centre,Alabama,United States","21133","US","City","Active"
"1012969","Centreville","Centreville,Alabama,United States","21133","US","City","Active"
"1012971","Chelsea","Chelsea,Alabama,United States","21133","US","City","Active"
"1012972","Cherokee","Cherokee,Alabama,United States","21133","US","City","Active"
"1012973","Childersburg","Childersburg,Alabama,United States","21133","US","City","Active"
"1012975","Clayton","Clayton,Alabama,United States","21133","US","City","Active"
"1012976","Clio","Clio,Alabama,United States","21133","US","City","Active"
"1012977","Coffeeville","Coffeeville,Alabama,United States","21133","US","City","Active"
"1012978","Columbia","Columbia,Alabama,United States","21133","US","City","Active"
"1012979","Columbiana","Columbiana,Alabama,United States","21133","US","City","Active"
"1012980","Cottondale","Cottondale,Alabama,United States","21133","US","City","Active"
"1012981","Cottonwood","Cottonwood,Alabama,United States","21133","US","City","Active"
"1012982","Cowarts","Cowarts,Alabama,United States","21133","US","City","Active"
"1012983","Creola","Creola,Alabama,United States","21133","US","City","Active"
"1012984","Crossville","Crossville,Alabama,United States","21133","US","City","Active"
"1012986","Daleville","Daleville,Alabama,United States","21133","US","City","Active"
"1012987","Daphne","Daphne,Alabama,United States","21133","US","City","Active"
"1012988","Dauphin Island","Dauphin Island,Alabama,United States","21133","US","City","Active"
"1012989","Deatsville","Deatsville,Alabama,United States","21133","US","City","Active"
"1012991","Demopolis","Demopolis,Alabama,United States","21133","US","City","Active"
"1012992","Dixons Mills","Dixons Mills,Alabama,United States","21133","US","City","Active"
"1012994","Eastaboga","Eastaboga,Alabama,United States","21133","US","City","Active"
"1012995","Eclectic","Eclectic,Alabama,United States","21133","US","City","Active"
"1012996","Eight Mile","Eight Mile,Alabama,United States","21133","US","Neighborhood","Active"
"1012997","Elba","Elba,Alabama,United States","21133","US","City","Active"
"1012998","Elberta","Elberta,Alabama,United States","21133","US","City","Active"
"1013001","Eutaw","Eutaw,Alabama,United States","21133","US","City","Active"
"1013002","Evergreen","Evergreen,Alabama,United States","21133","US","City","Active"
"1013003","Excel","Excel,Alabama,United States","21133","US","City","Active"
"1013004","Fairfield","Fairfield,Alabama,United States","21133","US","City","Active"
"1013006","Fayette","Fayette,Alabama,United States","21133","US","City","Active"
"1013008","Foley","Foley,Alabama,United States","21133","US","City","Active"
"1013009","Fruitdale","Fruitdale,Alabama,United States","21133","US","City","Active"
"1013010","Fort Deposit","Fort Deposit,Alabama,United States","21133","US","City","Active"
"1013011","Fort Payne","Fort Payne,Alabama,United States","21133","US","City","Active"
"1013012","Fort Rucker","Fort Rucker,Alabama,United States","21133","US","City","Active"
"1013013","Fulton","Fulton,Alabama,United States","21133","US","City","Active"
"1013014","Fultondale","Fultondale,Alabama,United States","21133","US","City","Active"
"1013016","Gardendale","Gardendale,Alabama,United States","21133","US","City","Active"
"1013017","Geneva","Geneva,Alabama,United States","21133","US","City","Active"
"1013018","Glenwood","Glenwood,Alabama,United States","21133","US","City","Active"
"1013019","Goodwater","Goodwater,Alabama,United States","21133","US","City","Active"
"1013020","Gordo","Gordo,Alabama,United States","21133","US","City","Active"
"1013021","Grand Bay","Grand Bay,Alabama,United States","21133","US","City","Active"
"1013022","Graysville","Graysville,Alabama,United States","21133","US","City","Active"
"1013023","Greensboro","Greensboro,Alabama,United States","21133","US","City","Active"
"1013024","Greenville","Greenville,Alabama,United States","21133","US","City","Active"
"1013025","Grove Hill","Grove Hill,Alabama,United States","21133","US","City","Active"
"1013026","Guin","Guin,Alabama,United States","21133","US","City","Active"
"1013028","Guntersville","Guntersville,Alabama,United States","21133","US","City","Active"
"1013029","Haleyville","Haleyville,Alabama,United States","21133","US","City","Active"
"1013030","Hamilton","Hamilton,Alabama,United States","21133","US","City","Active"
"1013031","Hanceville","Hanceville,Alabama,United States","21133","US","City","Active"
"1013032","Hartselle","Hartselle,Alabama,United States","21133","US","City","Active"
"1013033","Hatchechubbee","Hatchechubbee,Alabama,United States","21133","US","City","Active"
"1013034","Hayden","Hayden,Alabama,United States","21133","US","City","Active"
"1013035","Hayneville","Hayneville,Alabama,United States","21133","US","City","Active"
"1013036","Hazel Green","Hazel Green,Alabama,United States","21133","US","City","Active"
"1013037","Headland","Headland,Alabama,United States","21133","US","City","Active"
"1013038","Heflin","Heflin,Alabama,United States","21133","US","City","Active"
"1013039","Helena","Helena,Alabama,United States","21133","US","City","Active"
"1013040","Hodges","Hodges,Alabama,United States","21133","US","City","Active"
"1013041","Hope Hull","Hope Hull,Alabama,United States","21133","US","City","Active"
"1013043","Huxford","Huxford,Alabama,United States","21133","US","City","Active"
"1013044","Ider","Ider,Alabama,United States","21133","US","City","Active"
"1013045","Jack","Jack,Alabama,United States","21133","US","City","Active"
"1013047","Jacksonville","Jacksonville,Alabama,United States","21133","US","City","Active"
"1013049","Jefferson","Jefferson,Alabama,United States","21133","US","City","Active"
"1013050","Kellyton","Kellyton,Alabama,United States","21133","US","City","Active"
"1013051","Killen","Killen,Alabama,United States","21133","US","City","Active"
"1013052","Laceys Spring","Laceys Spring,Alabama,United States","21133","US","City","Active"
"1013053","La Fayette","La Fayette,Alabama,United States","21133","US","City","Active"
"1013054","Lanett","Lanett,Alabama,United States","21133","US","City","Active"
"1013055","Leeds","Leeds,Alabama,United States","21133","US","City","Active"
"1013056","Leesburg","Leesburg,Alabama,United States","21133","US","City","Active"
"1013057","Lillian","Lillian,Alabama,United States","21133","US","City","Active"
"1013058","Lincoln","Lincoln,Alabama,United States","21133","US","City","Active"
"1013059","Linden","Linden,Alabama,United States","21133","US","City","Active"
"1013060","Lineville","Lineville,Alabama,United States","21133","US","City","Active"
"1013061","Livingston","Livingston,Alabama,United States","21133","US","City","Active"
"1013062","Loachapoka","Loachapoka,Alabama,United States","21133","US","City","Active"
"1013063","Locust Fork","Locust Fork,Alabama,United States","21133","US","City","Active"
"1013064","Loxley","Loxley,Alabama,United States","21133","US","City","Active"
"1013065","Luverne","Luverne,Alabama,United States","21133","US","City","Active"
"1013066","Madison","Madison,Alabama,United States","21133","US","City","Active"
"1013067","Marion","Marion,Alabama,United States","21133","US","City","Active"
"1013068","Mathews","Mathews,Alabama,United States","21133","US","City","Active"
"1013069","Millport","Millport,Alabama,United States","21133","US","City","Active"
"1013070","Millry","Millry,Alabama,United States","21133","US","City","Active"
"1013073","Montevallo","Montevallo,Alabama,United States","21133","US","City","Active"
"1013076","Morris","Morris,Alabama,United States","21133","US","City","Active"
"1013077","Moulton","Moulton,Alabama,United States","21133","US","City","Active"
"1013078","Munford","Munford,Alabama,United States","21133","US","City","Active"
"1013080","New Brockton","New Brockton,Alabama,United States","21133","US","City","Active"
"1013081","New Market","New Market,Alabama,United States","21133","US","City","Active"
"1013082","Newton","Newton,Alabama,United States","21133","US","City","Active"
"1013083","Newville","Newville,Alabama,United States","21133","US","City","Active"
"1013085","Northport","Northport,Alabama,United States","21133","US","City","Active"
"1013086","Notasulga","Notasulga,Alabama,United States","21133","US","City","Active"
"1013087","Oakman","Oakman,Alabama,United States","21133","US","City","Active"
"1013088","Oneonta","Oneonta,Alabama,United States","21133","US","City","Active"
"1013089","Opelika","Opelika,Alabama,United States","21133","US","City","Active"
"1013090","Opp","Opp,Alabama,United States","21133","US","City","Active"
"1013091","Orange Beach","Orange Beach,Alabama,United States","21133","US","City","Active"
"1013092","Oxford","Oxford,Alabama,United States","21133","US","City","Active"
"1013094","Paint Rock","Paint Rock,Alabama,United States","21133","US","City","Active"
"1013095","Pelham","Pelham,Alabama,United States","21133","US","City","Active"
"1013096","Pell City","Pell City,Alabama,United States","21133","US","City","Active"
"1013097","Pennington","Pennington,Alabama,United States","21133","US","City","Active"
"1013100","Piedmont","Piedmont,Alabama,United States","21133","US","City","Active"
"1013101","Pike Road","Pike Road,Alabama,United States","21133","US","City","Active"
"1013102","Pine Hill","Pine Hill,Alabama,United States","21133","US","City","Active"
"1013103","Pinson","Pinson,Alabama,United States","21133","US","City","Active"
"1013104","Pleasant Grove","Pleasant Grove,Alabama,United States","21133","US","City","Active"
"1013106","Quinton","Quinton,Alabama,United States","21133","US","City","Active"
"1013107","Ragland","Ragland,Alabama,United States","21133","US","City","Active"
"1013108","Rainbow City","Rainbow City,Alabama,United States","21133","US","City","Active"
"1013109","Rainsville","Rainsville,Alabama,United States","21133","US","City","Active"
"1013110","Ramer","Ramer,Alabama,United States","21133","US","City","Active"
"1013111","Red Bay","Red Bay,Alabama,United States","21133","US","City","Active"
"1013112","Reform","Reform,Alabama,United States","21133","US","City","Active"
"1013113","Roanoke","Roanoke,Alabama,United States","21133","US","City","Active"
"1013114","Robertsdale","Robertsdale,Alabama,United States","21133","US","City","Active"
"1013115","Russellville","Russellville,Alabama,United States","21133","US","City","Active"
"1013116","Rutledge","Rutledge,Alabama,United States","21133","US","City","Active"
"1013118","Saraland","Saraland,Alabama,United States","21133","US","City","Active"
"1013119","Scottsboro","Scottsboro,Alabama,United States","21133","US","City","Active"
"1013121","Semmes","Semmes,Alabama,United States","21133","US","City","Active"
"1013123","Sheffield","Sheffield,Alabama,United States","21133","US","City","Active"
"1013124","Shelby","Shelby,Alabama,United States","21133","US","City","Active"
"1013125","Spanish Fort","Spanish Fort,Alabama,United States","21133","US","City","Active"
"1013126","Springville","Springville,Alabama,United States","21133","US","City","Active"
"1013127","Sulligent","Sulligent,Alabama,United States","21133","US","City","Active"
"1013128","Sumiton","Sumiton,Alabama,United States","21133","US","City","Active"
"1013129","Summerdale","Summerdale,Alabama,United States","21133","US","City","Active"
"1013130","Sycamore","Sycamore,Alabama,United States","21133","US","City","Active"
"1013131","Sylacauga","Sylacauga,Alabama,United States","21133","US","City","Active"
"1013133","Tallassee","Tallassee,Alabama,United States","21133","US","City","Active"
"1013135","Thomasville","Thomasville,Alabama,United States","21133","US","City","Active"
"1013136","Toney","Toney,Alabama,United States","21133","US","City","Active"
"1013137","Troy","Troy,Alabama,United States","21133","US","City","Active"
"1013138","Trussville","Trussville,Alabama,United States","21133","US","City","Active"
"1013140","Tuscumbia","Tuscumbia,Alabama,United States","21133","US","City","Active"
"1013141","Tuskegee","Tuskegee,Alabama,United States","21133","US","City","Active"
"1013142","Tuskegee University","Tuskegee University,Alabama,United States","21133","US","University","Active"
"1013143","Union Springs","Union Springs,Alabama,United States","21133","US","City","Active"
"1013144","Valley","Valley,Alabama,United States","21133","US","City","Active"
"1013145","Vernon","Vernon,Alabama,United States","21133","US","City","Active"
"1013146","Vinemont","Vinemont,Alabama,United States","21133","US","City","Active"
"1013147","Wadley","Wadley,Alabama,United States","21133","US","City","Active"
"1013148","Walnut Grove","Walnut Grove,Alabama,United States","21133","US","City","Active"
"1013149","Warrior","Warrior,Alabama,United States","21133","US","City","Active"
"1013150","Webb","Webb,Alabama,United States","21133","US","City","Active"
"1013151","Wedowee","Wedowee,Alabama,United States","21133","US","City","Active"
"1013152","Wetumpka","Wetumpka,Alabama,United States","21133","US","City","Active"
"1013153","Winfield","Winfield,Alabama,United States","21133","US","City","Active"
"1013154","York","York,Alabama,United States","21133","US","City","Active"
"1013156","Adona","Adona,Arkansas,United States","21135","US","City","Active"
"1013157","Alexander","Alexander,Arkansas,United States","21135","US","City","Active"
"1013158","Alma","Alma,Arkansas,United States","21135","US","City","Active"
"1013159","Altheimer","Altheimer,Arkansas,United States","21135","US","City","Active"
"1013160","Amity","Amity,Arkansas,United States","21135","US","City","Active"
"1013162","Armorel","Armorel,Arkansas,United States","21135","US","City","Active"
"1013163","Ash Flat","Ash Flat,Arkansas,United States","21135","US","City","Active"
"1013164","Ashdown","Ashdown,Arkansas,United States","21135","US","City","Active"
"1013165","Augusta","Augusta,Arkansas,United States","21135","US","City","Active"
"1013166","Bald Knob","Bald Knob,Arkansas,United States","21135","US","City","Active"
"1013167","Barling","Barling,Arkansas,United States","21135","US","City","Active"
"1013169","Bauxite","Bauxite,Arkansas,United States","21135","US","City","Active"
"1013170","Bay","Bay,Arkansas,United States","21135","US","City","Active"
"1013171","Beebe","Beebe,Arkansas,United States","21135","US","City","Active"
"1013172","Bella Vista","Bella Vista,Arkansas,United States","21135","US","City","Active"
"1013174","Bentonville","Bentonville,Arkansas,United States","21135","US","City","Active"
"1013175","Berryville","Berryville,Arkansas,United States","21135","US","City","Active"
"1013176","Bigelow","Bigelow,Arkansas,United States","21135","US","City","Active"
"1013177","Blytheville","Blytheville,Arkansas,United States","21135","US","City","Active"
"1013178","Booneville","Booneville,Arkansas,United States","21135","US","City","Active"
"1013179","Bradford","Bradford,Arkansas,United States","21135","US","City","Active"
"1013180","Branch","Branch,Arkansas,United States","21135","US","City","Active"
"1013181","Brinkley","Brinkley,Arkansas,United States","21135","US","City","Active"
"1013183","Brookland","Brookland,Arkansas,United States","21135","US","City","Active"
"1013185","Burdette","Burdette,Arkansas,United States","21135","US","City","Active"
"1013186","Cabot","Cabot,Arkansas,United States","21135","US","City","Active"
"1013187","Calico Rock","Calico Rock,Arkansas,United States","21135","US","City","Active"
"1013189","Carlisle","Carlisle,Arkansas,United States","21135","US","City","Active"
"1013190","Carthage","Carthage,Arkansas,United States","21135","US","City","Active"
"1013191","Cave City","Cave City,Arkansas,United States","21135","US","City","Active"
"1013192","Center Ridge","Center Ridge,Arkansas,United States","21135","US","City","Active"
"1013193","Charleston","Charleston,Arkansas,United States","21135","US","City","Active"
"1013194","Charlotte","Charlotte,Arkansas,United States","21135","US","City","Active"
"1013195","Cherokee Village","Cherokee Village,Arkansas,United States","21135","US","City","Active"
"1013196","Clarendon","Clarendon,Arkansas,United States","21135","US","City","Active"
"1013197","Clarksville","Clarksville,Arkansas,United States","21135","US","City","Active"
"1013198","Clinton","Clinton,Arkansas,United States","21135","US","City","Active"
"1013199","Compton","Compton,Arkansas,United States","21135","US","City","Active"
"1013201","Corning","Corning,Arkansas,United States","21135","US","City","Active"
"1013202","Crossett","Crossett,Arkansas,United States","21135","US","City","Active"
"1013203","Danville","Danville,Arkansas,United States","21135","US","City","Active"
"1013204","Dardanelle","Dardanelle,Arkansas,United States","21135","US","City","Active"
"1013205","De Queen","De Queen,Arkansas,United States","21135","US","City","Active"
"1013206","DeWitt","DeWitt,Arkansas,United States","21135","US","City","Active"
"1013207","Decatur","Decatur,Arkansas,United States","21135","US","City","Active"
"1013208","Dermott","Dermott,Arkansas,United States","21135","US","City","Active"
"1013209","Des Arc","Des Arc,Arkansas,United States","21135","US","City","Active"
"1013210","Dumas","Dumas,Arkansas,United States","21135","US","City","Active"
"1013211","Dyess","Dyess,Arkansas,United States","21135","US","City","Active"
"1013214","England","England,Arkansas,United States","21135","US","City","Active"
"1013215","Enola","Enola,Arkansas,United States","21135","US","City","Active"
"1013216","Eureka Springs","Eureka Springs,Arkansas,United States","21135","US","City","Active"
"1013217","Fairfield Bay","Fairfield Bay,Arkansas,United States","21135","US","City","Active"
"1013218","Farmington","Farmington,Arkansas,United States","21135","US","City","Active"
"1013220","Flippin","Flippin,Arkansas,United States","21135","US","City","Active"
"1013221","Floral","Floral,Arkansas,United States","21135","US","City","Active"
"1013222","Fordyce","Fordyce,Arkansas,United States","21135","US","City","Active"
"1013224","Fountain Hill","Fountain Hill,Arkansas,United States","21135","US","City","Active"
"1013227","Gassville","Gassville,Arkansas,United States","21135","US","City","Active"
"1013228","Gentry","Gentry,Arkansas,United States","21135","US","City","Active"
"1013229","Gillham","Gillham,Arkansas,United States","21135","US","City","Active"
"1013230","Glenwood","Glenwood,Arkansas,United States","21135","US","City","Active"
"1013231","Gould","Gould,Arkansas,United States","21135","US","City","Active"
"1013232","Grady","Grady,Arkansas,United States","21135","US","City","Active"
"1013233","Gravette","Gravette,Arkansas,United States","21135","US","City","Active"
"1013234","Greenbrier","Greenbrier,Arkansas,United States","21135","US","City","Active"
"1013235","Greenwood","Greenwood,Arkansas,United States","21135","US","City","Active"
"1013236","Guion","Guion,Arkansas,United States","21135","US","City","Active"
"1013237","Hackett","Hackett,Arkansas,United States","21135","US","City","Active"
"1013238","Hamburg","Hamburg,Arkansas,United States","21135","US","City","Active"
"1013239","Hardy","Hardy,Arkansas,United States","21135","US","City","Active"
"1013240","Harrisburg","Harrisburg,Arkansas,United States","21135","US","City","Active"
"1013242","Hartford","Hartford,Arkansas,United States","21135","US","City","Active"
"1013243","Hattieville","Hattieville,Arkansas,United States","21135","US","City","Active"
"1013244","Hazen","Hazen,Arkansas,United States","21135","US","City","Active"
"1013246","Hector","Hector,Arkansas,United States","21135","US","City","Active"
"1013247","Helena","Helena,Arkansas,United States","21135","US","Neighborhood","Active"
"1013248","Higden","Higden,Arkansas,United States","21135","US","City","Active"
"1013252","Hoxie","Hoxie,Arkansas,United States","21135","US","City","Active"
"1013253","Humphrey","Humphrey,Arkansas,United States","21135","US","City","Active"
"1013254","Huntsville","Huntsville,Arkansas,United States","21135","US","City","Active"
"1013255","Imboden","Imboden,Arkansas,United States","21135","US","City","Active"
"1013257","Jasper","Jasper,Arkansas,United States","21135","US","City","Active"
"1013258","Jessieville","Jessieville,Arkansas,United States","21135","US","City","Active"
"1013259","Joiner","Joiner,Arkansas,United States","21135","US","City","Active"
"1013260","Jonesboro","Jonesboro,Arkansas,United States","21135","US","City","Active"
"1013261","Keiser","Keiser,Arkansas,United States","21135","US","City","Active"
"1013262","Kensett","Kensett,Arkansas,United States","21135","US","City","Active"
"1013263","Lake Village","Lake Village,Arkansas,United States","21135","US","City","Active"
"1013264","Lavaca","Lavaca,Arkansas,United States","21135","US","City","Active"
"1013265","Lead Hill","Lead Hill,Arkansas,United States","21135","US","City","Active"
"1013266","Lepanto","Lepanto,Arkansas,United States","21135","US","City","Active"
"1013267","Leslie","Leslie,Arkansas,United States","21135","US","City","Active"
"1013269","Little Rock Air Force Base","Little Rock Air Force Base,Arkansas,United States","21135","US","City","Active"
"1013270","Lockesburg","Lockesburg,Arkansas,United States","21135","US","City","Active"
"1013271","London","London,Arkansas,United States","21135","US","City","Active"
"1013272","Lonoke","Lonoke,Arkansas,United States","21135","US","City","Active"
"1013273","Lowell","Lowell,Arkansas,United States","21135","US","City","Active"
"1013274","Luxora","Luxora,Arkansas,United States","21135","US","City","Active"
"1013275","Lynn","Lynn,Arkansas,United States","21135","US","City","Active"
"1013276","Mabelvale","Mabelvale,Arkansas,United States","21135","US","Neighborhood","Active"
"1013278","Malvern","Malvern,Arkansas,United States","21135","US","City","Active"
"1013279","Mammoth Spring","Mammoth Spring,Arkansas,United States","21135","US","City","Active"
"1013280","Mansfield","Mansfield,Arkansas,United States","21135","US","City","Active"
"1013281","Marianna","Marianna,Arkansas,United States","21135","US","City","Active"
"1013282","Marion","Marion,Arkansas,United States","21135","US","City","Active"
"1013283","Marked Tree","Marked Tree,Arkansas,United States","21135","US","City","Active"
"1013284","Marmaduke","Marmaduke,Arkansas,United States","21135","US","City","Active"
"1013285","Marshall","Marshall,Arkansas,United States","21135","US","City","Active"
"1013286","Maumelle","Maumelle,Arkansas,United States","21135","US","City","Active"
"1013287","Maynard","Maynard,Arkansas,United States","21135","US","City","Active"
"1013288","McCrory","McCrory,Arkansas,United States","21135","US","City","Active"
"1013289","McGehee","McGehee,Arkansas,United States","21135","US","City","Active"
"1013290","McRae","McRae,Arkansas,United States","21135","US","City","Active"
"1013291","Melbourne","Melbourne,Arkansas,United States","21135","US","City","Active"
"1013292","Mena","Mena,Arkansas,United States","21135","US","City","Active"
"1013294","Morrilton","Morrilton,Arkansas,United States","21135","US","City","Active"
"1013295","Mount Holly","Mount Holly,Arkansas,United States","21135","US","City","Active"
"1013296","Mount Ida","Mount Ida,Arkansas,United States","21135","US","City","Active"
"1013297","Mount Pleasant","Mount Pleasant,Arkansas,United States","21135","US","City","Active"
"1013298","Mount Vernon","Mount Vernon,Arkansas,United States","21135","US","City","Active"
"1013300","Mountain View","Mountain View,Arkansas,United States","21135","US","City","Active"
"1013301","Mountainburg","Mountainburg,Arkansas,United States","21135","US","City","Active"
"1013302","Nashville","Nashville,Arkansas,United States","21135","US","City","Active"
"1013303","Newark","Newark,Arkansas,United States","21135","US","City","Active"
"1013304","Newport","Newport,Arkansas,United States","21135","US","City","Active"
"1013306","Norman","Norman,Arkansas,United States","21135","US","City","Active"
"1013308","Osceola","Osceola,Arkansas,United States","21135","US","City","Active"
"1013309","Ozark","Ozark,Arkansas,United States","21135","US","City","Active"
"1013310","Palestine","Palestine,Arkansas,United States","21135","US","City","Active"
"1013311","Paragould","Paragould,Arkansas,United States","21135","US","City","Active"
"1013312","Paris","Paris,Arkansas,United States","21135","US","City","Active"
"1013313","Pea Ridge","Pea Ridge,Arkansas,United States","21135","US","City","Active"
"1013314","Pearcy","Pearcy,Arkansas,United States","21135","US","City","Active"
"1013315","Piggott","Piggott,Arkansas,United States","21135","US","City","Active"
"1013317","Plainview","Plainview,Arkansas,United States","21135","US","City","Active"
"1013318","Plumerville","Plumerville,Arkansas,United States","21135","US","City","Active"
"1013319","Pocahontas","Pocahontas,Arkansas,United States","21135","US","City","Active"
"1013320","Poplar Grove","Poplar Grove,Arkansas,United States","21135","US","City","Active"
"1013321","Pottsville","Pottsville,Arkansas,United States","21135","US","City","Active"
"1013322","Prairie Grove","Prairie Grove,Arkansas,United States","21135","US","City","Active"
"1013323","Prescott","Prescott,Arkansas,United States","21135","US","City","Active"
"1013324","Quitman","Quitman,Arkansas,United States","21135","US","City","Active"
"1013325","Rector","Rector,Arkansas,United States","21135","US","City","Active"
"1013326","Rison","Rison,Arkansas,United States","21135","US","City","Active"
"1013328","Romance","Romance,Arkansas,United States","21135","US","City","Active"
